SeniorCitizen,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,HasFamily,EngagementScore,ChargePerTenure,InternetService_Fiber optic,InternetService_No,MultipleLines_No phone service,MultipleLines_Yes,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes
0,1,0,1.6125732136881425,2,0,3,0.4787219450432425,0,1,1.6035959470591756,-0.5410265257898121,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0,0,-0.9135523854430948,0,1,1,-1.4591959034028439,0,0,-1.1034538656257014,-0.4453085588682634,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,-1.0357842692720256,0,0,0,0.2925754621736353,1,0,-1.1034538656257014,0.40681480518942653,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,-0.9542963467194051,0,1,0,0.33080197204864403,1,0,-1.1034538656257014,0.20604053311008053,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,-1.2802480369298874,0,0,1,-0.4952230456852367,0,1,-0.5620439030887259,2.2453001454508814,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,0,0,-0.506112772679992,0,1,3,0.13634537833664417,0,0,0.5207760219852249,-0.28422222429297406,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0,0,0,-1.2802480369298874,0,1,1,-1.4808021915930663,0,0,-1.1034538656257014,0.5142056949062861,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,-0.13941712119319946,0,1,3,0.3723525262606099,0,0,-1.1034538656257014,-0.37176914525780524,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,-1.2802480369298874,0,0,0,0.30587163952146457,0,0,-0.5620439030887259,3.651887342285835,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,-1.1987601143772668,0,1,1,0.5817673194889176,0,0,-0.02063394055175053,1.735193419295798,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,0,0,-0.506112772679992,0,1,2,0.8177744674128837,0,0,0.5207760219852249,-0.16982758089892802,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
0,0,1,1.2866215234776603,0,1,3,1.1418687902662172,0,1,1.0621859845222001,-0.48849837321091344,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
0,0,0,-1.2802480369298874,0,1,1,-1.4824642137615447,1,0,-1.1034538656257014,0.511871110347224,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,-1.076528230548336,0,0,2,-1.1749901125929976,0,0,-0.5620439030887259,-0.17566404229658342,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
0,1,0,0.7162060656093164,2,0,0,-1.495760391109374,0,1,-1.1034538656257014,-0.6215696930774569,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,-1.076528230548336,0,1,2,-0.18774894451668955,0,0,-0.02063394055175053,0.3192678842245954,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,1,1,-1.0357842692720256,0,0,0,-0.6664113290385358,0,1,-1.1034538656257014,-0.014577707721294079,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,1,1.6125732136881425,2,1,3,0.8643110881302852,0,1,-0.02063394055175053,-0.5223498493173148,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,1,0,-0.9950403079957154,0,1,2,-0.5068572008645872,0,1,-0.5620439030887259,-0.023916045957542747,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,1,1,1.4088534073065913,2,0,3,1.3928341377064908,0,1,1.0621859845222001,-0.48382920409278907,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True
1,1,0,-0.3431369275747509,0,1,0,0.95572230739661,1,1,-0.02063394055175053,-0.23052677943454425,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
0,1,0,1.6125732136881425,2,1,3,0.9856387064292257,0,1,0.5207760219852249,-0.5165133879196594,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True
0,1,1,0.02355872391204165,1,1,2,-1.5073945462887242,0,1,-1.1034538656257014,-0.6005584320458973,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,-1.2395040756535771,0,1,0,-1.3212480634191175,1,0,-1.1034538656257014,0.3075949614292846,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,1.5310852911355222,2,0,1,0.10476695713555004,0,1,1.0621859845222001,-0.5550340331441851,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
0,0,0,-0.42462485012737144,1,0,2,0.015017760037703748,0,0,0.5207760219852249,-0.3355830845923417,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
0,0,0,1.082901717096109,0,1,2,1.151840923277089,0,0,1.0621859845222001,-0.4733235735770094,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0.1457906077409725,1,1,3,-1.477478147256109,0,0,-1.1034538656257014,-0.6028930166049595,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,1,1,0.7569500268856267,2,0,1,-1.4907743246039378,0,1,-1.1034538656257014,-0.622736985356988,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,1,0,0.8384379494382472,1,0,2,0.41888914697801183,0,1,1.0621859845222001,-0.5001712960062243,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
0,1,1,-0.506112772679992,1,0,2,-1.499084435446331,0,1,-1.1034538656257014,-0.5573686177032474,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,1,0,1.24587756220135,2,0,3,1.160151034119482,0,1,1.0621859845222001,-0.4849964963723201,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
0,0,0,0.3087664528462136,0,0,3,0.3324639942171226,0,0,-0.5620439030887259,-0.45464689710451206,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,0,0,0.10504664646466222,1,1,1,-1.5173666792995961,0,0,-1.1034538656257014,-0.6052276011640216,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,1,1,-0.26164900502213034,1,0,2,0.47041183420084937,0,1,-0.5620439030887259,-0.326244746356093,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,0,-0.22090504374582004,0,1,0,1.0222031941357554,1,1,0.5207760219852249,-0.26904742465907,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0,0,1,0.8384379494382472,1,0,3,-0.0647593040492706,0,1,0.5207760219852249,-0.5316881875535635,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
1,1,0,0.06430268518835193,0,0,3,0.22443255326601144,0,1,-1.1034538656257014,-0.42896646695482826,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,0,-0.5468567339563023,0,1,0,1.002258928114012,0,1,-0.02063394055175053,-0.11263025920190498,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
0,1,0,0.4309983366751445,0,1,3,0.7080810042932936,0,1,0.5207760219852249,-0.4383048051910769,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
0,1,1,-1.076528230548336,0,0,1,-1.504070501951767,0,1,-1.1034538656257014,-0.3414195459899971,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,1,0.9606698332671781,2,1,1,-1.3295581742615106,0,1,-1.1034538656257014,-0.6157332316798013,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,1.0014137945434884,0,1,0,-0.847571745402707,1,0,-0.02063394055175053,-0.5877182169710555,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0,1,1,0.06430268518835193,0,1,1,0.6399380953856697,0,1,-0.02063394055175053,-0.3869439448917093,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,0,0,-0.9135523854430948,0,0,0,-0.9489550976799035,0,0,-0.02063394055175053,-0.2818876397339119,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
0,0,0,-1.2802480369298874,0,1,1,-1.4808021915930663,1,0,-1.1034538656257014,0.5142056949062861,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,-0.791320501614164,0,1,0,-1.359474573294126,1,0,-1.1034538656257014,-0.46748711217935396,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0.9606698332671781,0,0,0,1.123586546412952,0,0,0.5207760219852249,-0.4651525276202918,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True
0,1,0,0.9199258719908678,0,1,3,1.2914507854292943,0,1,1.0621859845222001,-0.4511450202659188,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True
0,1,1,0.1457906077409725,2,1,3,0.9341160192063881,0,1,2.145005909596151,-0.3741037298168674,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True
0,1,0,0.5939741817803856,1,0,2,-1.4924363467724167,0,1,-1.1034538656257014,-0.6192351085183947,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,1,1,-0.8320644628904743,0,1,3,-1.485788258098502,0,1,-1.1034538656257014,-0.4861637886518513,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,-1.2802480369298874,0,1,0,0.6864747161030716,1,0,-0.02063394055175053,4.319578526177614,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,0,0,-0.3431369275747509,0,1,0,0.5219345214236869,0,0,-0.5620439030887259,-0.29122597797016053,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
0,0,0,1.24587756220135,1,0,2,1.1667991227933967,1,0,0.5207760219852249,-0.4849964963723201,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True
1,0,0,0.10504664646466222,0,1,0,-0.8292895015494419,0,0,-0.02063394055175053,-0.5375246489512189,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
0,0,0,1.4088534073065913,1,0,3,-0.1428743459677664,0,0,0.5207760219852249,-0.5632050791009028,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
0,0,0,-0.3023929662984406,0,1,0,0.6648684279128493,1,0,-0.5620439030887259,-0.28655680885203627,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,-0.46536881140368175,0,0,1,1.2980988741032085,0,0,1.0621859845222001,-0.11613213604049824,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True
0,0,0,-0.791320501614164,0,0,2,0.09978089063011394,0,0,1.0621859845222001,-0.10212462868612525,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
0,1,0,0.10504664646466222,0,1,0,0.34576017156495187,1,1,-1.1034538656257014,-0.42313000555717284,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,1,0,1.5718292524118322,2,0,2,-1.327896152093032,0,1,-1.1034538656257014,-0.6262388621955812,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,-0.13941712119319946,0,0,3,-1.5107185906256815,0,0,-1.1034538656257014,-0.5923873860891798,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,1,0,1.5718292524118322,2,0,0,-0.5135052895385016,1,1,0.5207760219852249,-0.5865509246915244,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True
1,1,0,-1.0357842692720256,0,1,0,0.8044782900650546,0,1,-0.02063394055175053,0.6309349228593943,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
1,0,0,1.0014137945434884,0,1,0,-0.32569678450041606,0,0,1.0621859845222001,-0.5562013254237163,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
0,1,0,1.3273654847539706,2,0,2,0.377338592766046,0,1,1.0621859845222001,-0.5328554798330946,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True
0,0,0,-0.22090504374582004,1,0,1,-1.4791401694245876,0,0,-1.1034538656257014,-0.5830490478529311,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,-1.076528230548336,0,1,0,0.3357880385540801,1,0,-1.1034538656257014,0.5819086471190889,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,1.6125732136881425,2,1,3,1.7468448595924393,0,0,2.145005909596151,-0.47916003497466475,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True
0,0,0,-1.2802480369298874,0,1,1,-1.4974224132778524,0,0,-1.1034538656257014,0.4861906801975403,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,-0.8728084241667845,0,0,3,-0.6514531295222281,0,0,-1.1034538656257014,-0.22702490259595104,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,1,0.2680224915699033,2,0,1,-1.3162619969136813,0,1,-1.1034538656257014,-0.5935546783687109,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False
1,0,0,1.082901717096109,0,1,0,0.829408622592234,0,0,0.5207760219852249,-0.4920002500495067,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,0,0,-0.26164900502213034,1,0,2,0.3391120828910372,0,0,1.0621859845222001,-0.3425868382695282,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
1,0,0,-1.2395040756535771,0,0,1,-0.4935610235167579,0,0,-0.5620439030887259,1.2764475534400828,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1,1,1.6125732136881425,2,0,2,0.02997595955401154,0,1,2.145005909596151,-0.5620377868213716,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True
0,1,0,1.3273654847539706,1,0,3,0.07485055810293445,0,1,0.5207760219852249,-0.5480302794669987,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,1,1,1.6125732136881425,2,0,3,1.532443999858696,0,1,1.6035959470591756,-0.4896656654904446,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True
0,0,0,-1.076528230548336,0,1,2,0.7695758245270033,0,0,-0.02063394055175053,0.7990250111118703,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0,0,-0.01718523736426863,1,0,3,-1.495760391109374,0,0,-1.1034538656257014,-0.5970565552073042,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,1,0,0.7162060656093164,1,0,2,0.3623803932497382,0,1,0.5207760219852249,-0.4943348346085688,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
0,1,0,1.1643896396487294,2,1,1,-0.08802761440797156,0,1,1.6035959470591756,-0.5503648640260608,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True
0,0,0,-0.7098325790615434,0,1,0,1.2116737213423197,1,0,1.0621859845222001,0.07180192096400603,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True
0,1,0,1.6125732136881425,2,0,2,1.67371588417938,0,1,2.145005909596151,-0.482661911813258,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True
0,0,0,-0.9542963467194051,0,1,1,-1.5240147679735105,1,0,-1.1034538656257014,-0.4453085588682634,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,-1.2802480369298874,0,0,1,-1.5057325241202457,0,0,-1.1034538656257014,0.47101588056363614,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,-0.8320644628904743,0,1,0,0.7230392038096014,0,0,-0.5620439030887259,0.11032256618853176,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0.18653456901728277,0,0,3,-1.2032444894571344,1,0,-0.5620439030887259,-0.5795471710143378,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1,1,1.1643896396487294,1,0,1,-1.4758161250876303,0,1,-1.1034538656257014,-0.6285734467546433,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,1,1,-0.5876006952326126,1,0,2,-1.495760391109374,0,1,-1.1034538656257014,-0.5456956949079365,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,1,-0.46536881140368175,0,0,1,-0.6364949300059205,0,1,-1.1034538656257014,-0.42546459011623505,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,1,1.4495973685829016,2,1,1,-0.2791601637830144,0,1,1.6035959470591756,-0.5713761250576203,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True
1,0,0,-0.8320644628904743,0,1,3,0.2826033291627636,0,0,-1.1034538656257014,-0.008741246323638688,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,-1.2395040756535771,0,0,0,-1.344516373777818,1,0,-1.1034538656257014,0.28074723900006965,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,1.2051336009250397,0,1,0,1.2149977656792768,0,1,0.5207760219852249,-0.47916003497466475,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
1,0,0,-0.13941712119319946,0,0,0,1.1252485685814309,1,0,0.5207760219852249,-0.28305493201344295,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
0,0,1,-1.2802480369298874,0,0,1,-1.037042272609271,0,1,-0.02063394055175053,1.2939569376330493,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
1,1,0,-1.1172721918246462,0,1,2,0.5019902554019434,1,1,-0.5620439030887259,0.8877392243562325,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,-1.2802480369298874,0,0,0,-1.4658439920767583,0,0,-1.1034538656257014,0.541053417335501,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,1,1.2051336009250397,2,1,0,1.304746962777123,0,1,1.0621859845222001,-0.47449086585654043,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True
0,1,1,0.1457906077409725,2,0,2,-1.4808021915930663,0,1,-1.1034538656257014,-0.6028930166049595,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
1,0,0,-0.18016108246950976,0,1,0,1.2798166302499436,1,0,1.0621859845222001,-0.25153804046610373,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True
0,1,1,1.4903413298592119,1,0,3,0.2958995065105929,0,1,1.0621859845222001,-0.5445284026284054,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False
0,1,0,-0.8728084241667845,0,1,3,1.0438094823259778,1,1,0.5207760219852249,0.26907431620475886,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
0,1,0,1.24587756220135,0,1,0,1.4609770466141145,0,1,1.6035959470591756,-0.468654404458885,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True
0,0,0,-0.38388088885106114,1,0,2,-1.4841262359300234,0,0,-1.1034538656257014,-0.5690415404985582,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,-0.9135523854430948,0,0,3,-1.4974224132778524,0,0,-1.1034538656257014,-0.4569814816635743,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,1,0,1.5718292524118322,2,1,3,-1.2913316643865018,0,1,-1.1034538656257014,-0.6250715699160501,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False
1,0,0,0.512486259227765,0,1,0,0.17457188821165245,0,0,0.5207760219852249,-0.4896656654904446,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
0,1,1,1.5310852911355222,2,0,1,-1.35448850678869,0,1,-1.1034538656257014,-0.6274061544751123,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False
0,0,1,-0.42462485012737144,0,1,0,0.6632064057443707,0,1,-0.5620439030887259,-0.23753053311173075,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,1,1,0.797693988161937,2,0,1,-1.3877289501582628,0,1,-1.1034538656257014,-0.6169005239593325,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False
0,1,0,0.9199258719908678,1,1,0,1.3080710071140806,1,1,1.0621859845222001,-0.4499777279863877,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True
0,0,0,1.3273654847539706,2,0,3,-0.1611565898210313,0,0,1.6035959470591756,-0.5608704945418406,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True
0,1,1,1.6125732136881425,2,0,2,-1.504070501951767,0,1,-1.1034538656257014,-0.6355772004318299,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,1,0,-0.9135523854430948,1,0,2,-1.5024084797832884,0,1,-1.1034538656257014,-0.4593160662226364,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,1,-1.0357842692720256,1,0,1,-1.4874502802669807,0,1,-1.1034538656257014,-0.3741037298168674,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
1,0,0,-1.1172721918246462,0,1,0,0.6897987604400287,0,0,-0.02063394055175053,0.9974646986321543,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0,1,1,-0.3431369275747509,2,0,3,0.45877767902149863,0,1,1.0621859845222001,-0.3005643162064092,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True
0,1,1,1.6125732136881425,2,1,3,1.7285626157391745,0,1,2.145005909596151,-0.4803273272541959,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True
0,0,0,-0.46536881140368175,0,1,1,-0.7062998610820231,0,0,0.5207760219852249,-0.43597022063201474,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
0,1,0,1.4903413298592119,1,1,3,-0.1329022129568947,0,1,1.6035959470591756,-0.5655396636599649,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True
0,1,1,0.4717422979514547,0,1,2,-0.3290208288373734,0,1,-0.02063394055175053,-0.524684433876377,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1,1,1,1.1643896396487294,1,1,0,0.013355737869225209,0,1,-0.02063394055175053,-0.5445284026284054,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
1,0,0,-0.3431369275747509,0,1,3,1.2681824750705932,1,0,1.0621859845222001,-0.18616967281236313,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True
0,0,0,-1.2802480369298874,0,0,0,0.8576629994563706,1,0,-0.02063394055175053,4.620739934296633,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,0,0,-1.076528230548336,0,1,2,-0.46530664665262134,1,0,-0.5620439030887259,0.18036010296039665,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,-1.1580161531009565,0,1,0,0.8393807556031058,1,0,-0.02063394055175053,1.4351993034563102,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0,1,0,1.6125732136881425,2,1,0,1.4426948027608497,0,1,1.6035959470591756,-0.4943348346085688,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True
0,0,0,1.6125732136881425,2,0,2,0.9041996201737725,0,0,2.145005909596151,-0.5200152647582527,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True
1,1,0,-0.7505765403378537,0,1,0,0.3424361272279943,0,1,-1.1034538656257014,-0.08228065993409686,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,-1.0357842692720256,0,1,2,-1.3212480634191175,0,0,-1.1034538656257014,-0.30173160848594033,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,0.6347181430566958,1,0,0,0.3440981493964733,0,0,-0.5620439030887259,-0.48849837321091344,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,1,1,0.9199258719908678,1,0,1,-1.5057325241202457,0,1,-1.1034538656257014,-0.6262388621955812,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,-1.2802480369298874,0,0,3,-1.5123806127941604,0,0,-1.1034538656257014,0.45934295776832534,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,0.512486259227765,1,0,3,1.5756565762391403,0,0,2.145005909596151,-0.382274775773585,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True
0,0,0,-1.1987601143772668,0,1,1,0.18288199905404562,0,0,-1.1034538656257014,1.3850057354364733,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,1.5718292524118322,2,0,1,-1.5024084797832884,0,1,-1.1034538656257014,-0.6355772004318299,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,1,0,-0.9950403079957154,0,0,1,-1.4808021915930663,0,1,-1.1034538656257014,-0.4044533290846755,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,1,0,-1.1987601143772668,0,1,0,0.3673664597551738,1,1,-1.1034538656257014,1.546092070011763,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,1,1,1.4903413298592119,2,0,2,0.526920587929123,0,1,1.6035959470591756,-0.5328554798330946,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True
0,1,1,-1.2802480369298874,0,1,0,0.1230492009888149,1,1,-1.1034538656257014,3.3308819654147874,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,0,1.6125732136881425,2,1,3,1.6936601502011233,0,1,2.145005909596151,-0.48149461953372696,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True
0,0,0,-0.8728084241667845,0,1,0,0.28925141783667824,1,0,-0.5620439030887259,0.04728878309385331,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,0,0,1.5718292524118322,2,0,2,0.525258565760644,0,0,1.6035959470591756,-0.5363573566716878,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,0,-1.2802480369298874,0,1,1,0.17124784387469535,1,0,-1.1034538656257014,3.416094301820556,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,0.02355872391204165,2,0,2,-0.17445276716886055,0,1,1.6035959470591756,-0.46281794306122964,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True
0,0,0,-0.6690886177852331,1,0,1,-1.5206907236365534,0,0,-1.1034538656257014,-0.5363573566716878,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
1,1,0,0.9606698332671781,1,0,0,1.025527238472713,0,1,1.0621859845222001,-0.4709889890179472,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,0,-1.2802480369298874,0,0,3,-1.4907743246039378,0,0,-1.1034538656257014,0.4978636029928511,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,-1.1172721918246462,0,1,0,0.17457188821165245,1,0,0.5207760219852249,0.696303290513135,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
0,1,1,1.0014137945434884,1,0,1,-1.509056568457203,0,1,-1.1034538656257014,-0.6285734467546433,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,1,1,0.9606698332671781,1,1,3,-0.9539411641853394,0,1,-0.02063394055175053,-0.5935546783687109,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
0,0,0,-0.9950403079957154,0,1,0,0.9706805069129179,1,0,0.5207760219852249,0.5515590478512807,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
0,1,1,-0.42462485012737144,0,0,1,-0.12126805777754422,1,1,0.5207760219852249,-0.35659434562390113,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
0,0,0,-1.2802480369298874,0,0,1,-1.4974224132778524,0,0,-1.1034538656257014,0.4861906801975403,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,1,0.3087664528462136,0,1,3,-0.023208749837305007,0,1,0.5207760219852249,-0.4849964963723201,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0,1,1,0.5532302205040753,2,0,3,-1.4974224132778524,0,1,-1.1034538656257014,-0.6180678162388635,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
